"Run","Sens","Strategy","PI","RS"
666,21,"Concealers",6313.92,6.7
666,21,"Revealers",3327.86,5.36
667,21,"Concealers",6041.44,6.54
667,21,"Revealers",4830.34,6.04
668,21,"Concealers",7655.02,7.5
668,21,"Revealers",6820.7,7.08
669,21,"Concealers",6312.14,6.74
669,21,"Revealers",4339.42,5.72
670,21,"Concealers",7592.28,7.58
670,21,"Revealers",6388.86,6.94
671,21,"Concealers",8043.72,7.7
671,21,"Revealers",6225.26,6.88
672,21,"Concealers",7273.6,7.4
672,21,"Revealers",6550.5,6.96
673,21,"Concealers",6284.22,6.68
673,21,"Revealers",4399.52,5.88
674,21,"Concealers",8263.24,7.8
674,21,"Revealers",6775.22,7.08
675,21,"Concealers",6488.44,6.84
675,21,"Revealers",4375.36,6
676,21,"Concealers",8238.62,7.74
676,21,"Revealers",5871.28,6.58
677,21,"Concealers",7002.32,7.1
677,21,"Revealers",4431.64,5.8
678,21,"Concealers",8198.82,7.68
678,21,"Revealers",6044.46,6.74
679,21,"Concealers",7858.42,7.64
679,21,"Revealers",6291.06,6.82
680,21,"Concealers",8312.5,7.94
680,21,"Revealers",6150.32,6.84
681,21,"Concealers",7280.28,7.16
681,21,"Revealers",4808.38,6.1
682,21,"Concealers",7157.64,7.24
682,21,"Revealers",5230.44,6.38
683,21,"Concealers",7302.72,7.24
683,21,"Revealers",5943.58,6.56
684,21,"Concealers",7252.52,7.34
684,21,"Revealers",4377.92,5.86
685,21,"Concealers",7288.22,7.34
685,21,"Revealers",5821.24,6.64
686,21,"Concealers",7366.2,7.26
686,21,"Revealers",5853.06,6.56
687,21,"Concealers",6298.7,6.82
687,21,"Revealers",5418.18,6.26
688,21,"Concealers",6853.44,7.08
688,21,"Revealers",5752.3,6.6
689,21,"Concealers",6906,6.88
689,21,"Revealers",5408.1,6.36
690,21,"Concealers",6878.14,7.12
690,21,"Revealers",5309.26,6.3
691,21,"Concealers",8173.32,7.78
691,21,"Revealers",5767.36,6.56
692,21,"Concealers",7498.62,7.42
692,21,"Revealers",6817.54,7.06
693,21,"Concealers",7046.14,7.18
693,21,"Revealers",5200.04,6.28
694,21,"Concealers",7167.78,7.22
694,21,"Revealers",5063.5,6.22
695,21,"Concealers",8581.1,7.82
695,21,"Revealers",5454.5,6.44
696,21,"Concealers",7322.22,7.26
696,21,"Revealers",5103.54,6.28
697,21,"Concealers",6817.1,7.04
697,21,"Revealers",5592.74,6.48
698,21,"Concealers",7612.36,7.42
698,21,"Revealers",4939.12,6.24
699,21,"Concealers",8086.88,7.72
699,21,"Revealers",5908.3,6.66
700,21,"Concealers",7658.4,7.48
700,21,"Revealers",7375.2,7.44
1201,31,"Concealers",7463.2,6.92
1201,31,"Revealers",6008.26,6.28
1202,31,"Concealers",6806.62,6.32
1202,31,"Revealers",4436.12,5.38
1203,31,"Concealers",7372.24,6.94
1203,31,"Revealers",4943.56,5.66
1204,31,"Concealers",7363.5,6.76
1204,31,"Revealers",5693.46,6.08
1205,31,"Concealers",6867.98,6.52
1205,31,"Revealers",5815.78,6.12
1206,31,"Concealers",7647.98,6.94
1206,31,"Revealers",5727.8,6.08
1207,31,"Concealers",8093.94,7.14
1207,31,"Revealers",4728.36,5.56
1208,31,"Concealers",7504.58,7.04
1208,31,"Revealers",4991.46,5.68
1209,31,"Concealers",7438.96,6.76
1209,31,"Revealers",4838.98,5.7
1210,31,"Concealers",7676.36,6.98
1210,31,"Revealers",6272.6,6.32
1211,31,"Concealers",7388.54,6.92
1211,31,"Revealers",4008.04,5.18
1212,31,"Concealers",7817.96,7.1
1212,31,"Revealers",5171.42,5.7
1213,31,"Concealers",7686.74,7.04
1213,31,"Revealers",5103.78,5.8
1214,31,"Concealers",7576.4,6.98
1214,31,"Revealers",5082.26,5.7
1215,31,"Concealers",7187.82,6.74
1215,31,"Revealers",4075.24,5.26
1216,31,"Concealers",7681.5,6.88
1216,31,"Revealers",5243.48,5.7
1217,31,"Concealers",7467.44,7.06
1217,31,"Revealers",5683.04,5.92
1218,31,"Concealers",7728.8,7.04
1218,31,"Revealers",6002.78,6.08
1219,31,"Concealers",6764.58,6.58
1219,31,"Revealers",5188.82,5.74
1220,31,"Concealers",7900.06,7.18
1220,31,"Revealers",5934.12,6.26
1221,31,"Concealers",7345.2,6.66
1221,31,"Revealers",5259.54,5.72
1222,31,"Concealers",6751.44,6.32
1222,31,"Revealers",4575.22,5.48
1223,31,"Concealers",7719.26,7.18
1223,31,"Revealers",5062.04,5.7
1224,31,"Concealers",7063.3,6.62
1224,31,"Revealers",5867.54,6.1
1225,31,"Concealers",7943.1,7.16
1225,31,"Revealers",5268.6,5.84
1226,31,"Concealers",7862.68,7.04
1226,31,"Revealers",5234.86,5.76
1227,31,"Concealers",7704.7,6.94
1227,31,"Revealers",5606.3,5.8
1228,31,"Concealers",7711.06,6.86
1228,31,"Revealers",5471.02,5.96
1229,31,"Concealers",7390.28,6.9
1229,31,"Revealers",5385.1,5.76
1230,31,"Concealers",7763.96,7.16
1230,31,"Revealers",6110.66,6.18
1231,31,"Concealers",5981.82,6
1231,31,"Revealers",3742.32,4.92
1232,31,"Concealers",6309.92,6.24
1232,31,"Revealers",3798.8,4.9
1233,31,"Concealers",6845.86,6.46
1233,31,"Revealers",4703.24,5.44
1234,31,"Concealers",6956.98,6.68
1234,31,"Revealers",4904.28,5.7
1235,31,"Concealers",7213.72,6.72
1235,31,"Revealers",4594.84,5.42
1236,31,"Concealers",7673.3,7.14
1236,31,"Revealers",4644.42,5.54
1237,31,"Concealers",7491.7,6.86
1237,31,"Revealers",4787.04,5.62
1238,31,"Concealers",7417.4,6.92
1238,31,"Revealers",5670.02,6.04
1239,31,"Concealers",7528.18,7
