"Run","Sens","Strategy","PI","RS"
173,0.25,"Revealers",6039.26,6.86
174,0.25,"Concealers",7591.76,7.54
174,0.25,"Revealers",5794.26,6.54
175,0.25,"Concealers",6993.78,6.96
175,0.25,"Revealers",4178.28,5.7
176,0.25,"Concealers",6613.12,6.82
176,0.25,"Revealers",4968,6.2
177,0.25,"Concealers",7167.2,7.14
177,0.25,"Revealers",4533.18,6.06
178,0.25,"Concealers",7698.54,7.5
178,0.25,"Revealers",5375.66,6.5
179,0.25,"Concealers",7797.6,7.52
179,0.25,"Revealers",6228.56,6.74
180,0.25,"Concealers",7505.58,7.56
180,0.25,"Revealers",6682.68,7.04
181,0.25,"Concealers",7562.68,7.54
181,0.25,"Revealers",5997.52,6.78
182,0.25,"Concealers",7114.04,7.18
182,0.25,"Revealers",5355.7,6.3
183,0.25,"Concealers",6367.92,6.72
183,0.25,"Revealers",3956.58,5.76
184,0.25,"Concealers",7643.48,7.5
184,0.25,"Revealers",5479.1,6.38
185,0.25,"Concealers",6718.06,6.92
185,0.25,"Revealers",5480.44,6.44
186,0.25,"Concealers",6363.74,6.58
186,0.25,"Revealers",4210.92,5.66
187,0.25,"Concealers",6048.94,6.5
187,0.25,"Revealers",3659.5,5.44
188,0.25,"Concealers",7512.7,7.42
188,0.25,"Revealers",6448.74,7
189,0.25,"Concealers",6525.36,6.48
189,0.25,"Revealers",4001.02,5.6
190,0.25,"Concealers",8223.36,7.74
190,0.25,"Revealers",5728.38,6.46
191,0.25,"Concealers",6752.16,7.08
191,0.25,"Revealers",5882.22,6.62
192,0.25,"Concealers",8170.16,7.88
192,0.25,"Revealers",5999.48,6.7
193,0.25,"Concealers",6139.16,6.56
193,0.25,"Revealers",3861.24,5.56
194,0.25,"Concealers",6142.86,6.6
194,0.25,"Revealers",4436.44,5.86
195,0.25,"Concealers",7775.48,7.54
195,0.25,"Revealers",6874.66,7.14
196,0.25,"Concealers",9283.2,8.22
196,0.25,"Revealers",6259.16,6.9
197,0.25,"Concealers",7359.94,7.36
197,0.25,"Revealers",5364.76,6.44
198,0.25,"Concealers",7425.48,7.28
198,0.25,"Revealers",4466.28,6.02
199,0.25,"Concealers",5548.36,6.36
199,0.25,"Revealers",4034.38,5.64
200,0.25,"Concealers",7491.92,7.4
200,0.25,"Revealers",4874.06,6.14
201,0.5,"Concealers",6711.92,6.88
