"Run","Sens","Strategy","PI","RS"
342,0.3,"Revealers",5999.22,6.76
343,0.3,"Concealers",7247.72,7.32
343,0.3,"Revealers",7449.24,7.3
344,0.3,"Concealers",6956.88,7.02
344,0.3,"Revealers",4740.36,6.12
345,0.3,"Concealers",7449.58,7.36
345,0.3,"Revealers",5317.54,6.3
346,0.3,"Concealers",6222.76,6.78
346,0.3,"Revealers",8018.84,7.66
347,0.3,"Concealers",5830.08,6.4
347,0.3,"Revealers",4172.94,5.76
348,0.3,"Concealers",7181.24,7.4
348,0.3,"Revealers",7051.86,7.26
349,0.3,"Concealers",6170.12,6.54
349,0.3,"Revealers",4493.58,5.82
350,0.3,"Concealers",6990.92,7.08
350,0.3,"Revealers",5484.74,6.44
351,0.3,"Concealers",7075.3,7.28
351,0.3,"Revealers",6417.86,7.06
352,0.3,"Concealers",7603.44,7.46
352,0.3,"Revealers",6127.82,6.78
353,0.3,"Concealers",6478.38,6.92
353,0.3,"Revealers",5991.66,6.64
354,0.3,"Concealers",7285.6,7.36
354,0.3,"Revealers",6922.46,7.16
355,0.3,"Concealers",7626.84,7.54
355,0.3,"Revealers",6720.48,7.06
356,0.3,"Concealers",7173.72,7.22
356,0.3,"Revealers",6024.12,6.66
357,0.3,"Concealers",7330.36,7.4
357,0.3,"Revealers",6516.56,7.04
358,0.3,"Concealers",7368.88,7.32
358,0.3,"Revealers",6824.56,7.12
359,0.3,"Concealers",6527.7,6.94
359,0.3,"Revealers",7067.94,7.22
360,0.3,"Concealers",7278.06,7.3
360,0.3,"Revealers",7022.72,7.22
361,0.3,"Concealers",6528.94,6.9
361,0.3,"Revealers",5015.04,6.2
362,0.3,"Concealers",6853.62,7.12
362,0.3,"Revealers",7413.2,7.48
363,0.3,"Concealers",6532.76,6.78
363,0.3,"Revealers",4922.22,6.24
364,0.3,"Concealers",7019.02,7.16
364,0.3,"Revealers",5221.24,6.36
365,0.3,"Concealers",7736.02,7.6
365,0.3,"Revealers",5863.36,6.68
366,0.3,"Concealers",7765.8,7.48
366,0.3,"Revealers",4818.32,6.16
367,0.3,"Concealers",6486.26,7.04
367,0.3,"Revealers",7141.48,7.34
368,0.3,"Concealers",8292.64,7.84
368,0.3,"Revealers",7057.3,7.28
369,0.3,"Concealers",6994.72,7.08
369,0.3,"Revealers",6572,6.96
370,0.3,"Concealers",6536.52,6.86
370,0.3,"Revealers",5143.7,6.38
371,0.3,"Concealers",6671.78,7.02
371,0.3,"Revealers",7148.92,7.2
372,0.3,"Concealers",6503.38,7
372,0.3,"Revealers",7298.52,7.3
373,0.3,"Concealers",7200.74,7.38
373,0.3,"Revealers",7094.36,7.32
374,0.3,"Concealers",7185.1,7.16
374,0.3,"Revealers",5890.86,6.78
375,0.3,"Concealers",5471.36,6.24
375,0.3,"Revealers",3630.4,5.46
376,0.3,"Concealers",6383.74,6.74
376,0.3,"Revealers",4359.24,5.78
377,0.3,"Concealers",7287.3,7.2
377,0.3,"Revealers",4254.92,5.82
378,0.3,"Concealers",7198.62,7.34
378,0.3,"Revealers",5689.34,6.58
379,0.3,"Concealers",7337.66,7.26
379,0.3,"Revealers",4923.58,6.2
380,0.3,"Concealers",6210.86,6.64
380,0.3,"Revealers",6133.38,6.76
381,0.3,"Concealers",5417.38,6.48
381,0.3,"Revealers",5442.48,6.4
382,0.3,"Concealers",6796.64,7.14
382,0.3,"Revealers",6561.6,7.04
383,0.3,"Concealers",7583.48,7.38
383,0.3,"Revealers",4621.3,6.06
384,0.3,"Concealers",8196.24,7.82
384,0.3,"Revealers",5967.58,6.74
385,0.3,"Concealers",7600.6,7.54
385,0.3,"Revealers",6043.7,6.72
386,0.3,"Concealers",6034.32,6.5
386,0.3,"Revealers",4666.82,5.92
387,0.3,"Concealers",7911.36,7.54
387,0.3,"Revealers",5322.68,6.34
388,0.3,"Concealers",6695.98,7.04
388,0.3,"Revealers",4898.38,6.22
389,0.3,"Concealers",7828.84,7.44
389,0.3,"Revealers",6374.5,6.9
390,0.3,"Concealers",7154.54,7.26
390,0.3,"Revealers",5659.12,6.48
391,0.3,"Concealers",7206.14,7.34
391,0.3,"Revealers",6552.52,7
392,0.3,"Concealers",7190.06,7.24
392,0.3,"Revealers",7292.34,7.42
393,0.3,"Concealers",6590.78,6.88
393,0.3,"Revealers",4163.28,5.86
394,0.3,"Concealers",6783.54,7.16
394,0.3,"Revealers",6814.36,7.26
395,0.3,"Concealers",8299.76,7.72
395,0.3,"Revealers",7550.56,7.5
396,0.3,"Concealers",6974.52,7.12
396,0.3,"Revealers",5602.92,6.52
397,0.3,"Concealers",7589.9,7.38
397,0.3,"Revealers",6294.48,6.9
398,0.3,"Concealers",6619.52,6.92
398,0.3,"Revealers",5421.26,6.52
399,0.3,"Concealers",5748.62,6.38
399,0.3,"Revealers",4556.58,5.96
400,0.3,"Concealers",7879.14,7.5
400,0.3,"Revealers",5575.78,6.42
401,0.4,"Concealers",7738,7.46
401,0.4,"Revealers",5438.02,6.44
402,0.4,"Concealers",6924.02,7.14
402,0.4,"Revealers",5481.74,6.42
403,0.4,"Concealers",7374.46,7.3
403,0.4,"Revealers",5260.78,6.3
404,0.4,"Concealers",7469.1,7.36
404,0.4,"Revealers",5665.9,6.5
405,0.4,"Concealers",6719.02,7.04
405,0.4,"Revealers",4713.82,6.12
406,0.4,"Concealers",6424.92,6.8
406,0.4,"Revealers",5035.2,6.14
407,0.4,"Concealers",6109.28,6.42
407,0.4,"Revealers",3817.36,5.62
408,0.4,"Concealers",6780.68,7.1
408,0.4,"Revealers",7000.06,7.22
409,0.4,"Concealers",6813.36,7.14
409,0.4,"Revealers",6297.54,6.92
410,0.4,"Concealers",6734.24,7.02
410,0.4,"Revealers",7222,7.3
411,0.4,"Concealers",8004.54,7.64
411,0.4,"Revealers",6247.66,6.96
412,0.4,"Concealers",8167.68,7.82
412,0.4,"Revealers",6743.44,7.02
413,0.4,"Concealers",7070.92,7.18
413,0.4,"Revealers",6711.56,6.92
414,0.4,"Concealers",6424.38,6.92
414,0.4,"Revealers",7723.98,7.48
415,0.4,"Concealers",6617.86,6.9
415,0.4,"Revealers",4895.6,6.14
416,0.4,"Concealers",7237.84,7.4
416,0.4,"Revealers",6621.78,7.02
417,0.4,"Concealers",7064.8,7.24
417,0.4,"Revealers",7388.24,7.44
418,0.4,"Concealers",7079,7.3
418,0.4,"Revealers",7611.86,7.46
419,0.4,"Concealers",6395.14,6.98
419,0.4,"Revealers",7663.26,7.52
420,0.4,"Concealers",5666.5,6.3
420,0.4,"Revealers",4688.12,6.1
421,0.4,"Concealers",7555.2,7.48
421,0.4,"Revealers",6584.66,7
422,0.4,"Concealers",6173.26,6.52
422,0.4,"Revealers",4401.06,5.98
423,0.4,"Concealers",7086.14,7.2
423,0.4,"Revealers",6174.98,6.74
424,0.4,"Concealers",8140.96,7.76
424,0.4,"Revealers",6113.16,6.8
425,0.4,"Concealers",6660.5,6.88
425,0.4,"Revealers",5564.22,6.4
426,0.4,"Concealers",7060.08,7.22
426,0.4,"Revealers",6058.86,6.66
427,0.4,"Concealers",6631.02,6.82
427,0.4,"Revealers",5338.64,6.3
428,0.4,"Concealers",6153.9,6.72
428,0.4,"Revealers",5367.52,6.4
429,0.4,"Concealers",6694.58,6.96
429,0.4,"Revealers",4753.44,6.1
430,0.4,"Concealers",6817.18,7.2
430,0.4,"Revealers",6025.24,6.72
431,0.4,"Concealers",7144.96,7.12
431,0.4,"Revealers",4914.72,6.12
432,0.4,"Concealers",6395.72,6.96
432,0.4,"Revealers",7747.5,7.54
433,0.4,"Concealers",7255.54,7.36
433,0.4,"Revealers",7231.48,7.28
434,0.4,"Concealers",8043.3,7.66
434,0.4,"Revealers",6185.32,6.8
435,0.4,"Concealers",6347.28,6.7
435,0.4,"Revealers",4987.24,6.16
436,0.4,"Concealers",6828.42,7.2
436,0.4,"Revealers",6436.88,7
437,0.4,"Concealers",7361.68,7.32
437,0.4,"Revealers",7665.02,7.52
438,0.4,"Concealers",6850.2,7.04
438,0.4,"Revealers",5611.4,6.44
439,0.4,"Concealers",7064.12,7.18
439,0.4,"Revealers",5756.18,6.62
440,0.4,"Concealers",7530.22,7.28
440,0.4,"Revealers",5216.76,6.36
441,0.4,"Concealers",7397.72,7.4
441,0.4,"Revealers",6633.56,7.06
442,0.4,"Concealers",7149.36,7.24
442,0.4,"Revealers",6726.26,7
443,0.4,"Concealers",6050.36,6.64
443,0.4,"Revealers",5283.98,6.32
444,0.4,"Concealers",7065.82,7.2
444,0.4,"Revealers",6292.84,6.76
445,0.4,"Concealers",6760.32,7.06
445,0.4,"Revealers",6397.58,6.88
446,0.4,"Concealers",5840.7,6.7
446,0.4,"Revealers",7324.64,7.34
447,0.4,"Concealers",6825.28,6.92
447,0.4,"Revealers",4528.62,5.96
448,0.4,"Concealers",7264.66,7.32
448,0.4,"Revealers",6450.32,6.96
449,0.4,"Concealers",6110.1,6.6
449,0.4,"Revealers",4286.32,5.8
450,0.4,"Concealers",6951.44,7.28
450,0.4,"Revealers",6452.22,6.9
451,0.4,"Concealers",4758.34,6.1
451,0.4,"Revealers",6413.46,6.76
452,0.4,"Concealers",7400.58,7.36
452,0.4,"Revealers",7162.98,7.34
453,0.4,"Concealers",6651.32,7.08
453,0.4,"Revealers",7086.5,7.3
454,0.4,"Concealers",5219.9,6.24
454,0.4,"Revealers",4446.4,5.86
455,0.4,"Concealers",6225.22,6.76
455,0.4,"Revealers",5200.78,6.24
456,0.4,"Concealers",7163.28,7.26
456,0.4,"Revealers",6324.98,6.86
457,0.4,"Concealers",6606,6.98
457,0.4,"Revealers",6510.98,7.02
458,0.4,"Concealers",6067.32,6.58
458,0.4,"Revealers",4939.54,6.1
459,0.4,"Concealers",6687.46,7.02
459,0.4,"Revealers",5900.86,6.62
460,0.4,"Concealers",6924.6,7.14
460,0.4,"Revealers",5285.12,6.44
461,0.4,"Concealers",6277.94,6.82
461,0.4,"Revealers",6149.28,6.76
462,0.4,"Concealers",5753.04,6.36
462,0.4,"Revealers",3841.32,5.58
463,0.4,"Concealers",5831.34,6.58
463,0.4,"Revealers",7733.96,7.46
464,0.4,"Concealers",6081.34,6.76
464,0.4,"Revealers",5615.74,6.58
465,0.4,"Concealers",6191.48,6.56
465,0.4,"Revealers",4404,5.92
466,0.4,"Concealers",7705.1,7.56
466,0.4,"Revealers",6612.2,7.04
467,0.4,"Concealers",5537.74,6.28
467,0.4,"Revealers",4922.94,6.16
468,0.4,"Concealers",6215.36,6.62
468,0.4,"Revealers",5061.74,6.18
469,0.4,"Concealers",6847.3,7
469,0.4,"Revealers",4844.72,6.14
470,0.4,"Concealers",7354.32,7.24
470,0.4,"Revealers",6781.64,7.08
471,0.4,"Concealers",7160.4,7.2
471,0.4,"Revealers",4881.72,6.22
472,0.4,"Concealers",8288.72,7.94
472,0.4,"Revealers",6488.94,6.9
473,0.4,"Concealers",7574.58,7.32
473,0.4,"Revealers",7023.38,7.22
474,0.4,"Concealers",6588.34,6.96
474,0.4,"Revealers",5542.84,6.4
475,0.4,"Concealers",6888.26,6.98
475,0.4,"Revealers",5588.38,6.5
476,0.4,"Concealers",6862.96,6.92
476,0.4,"Revealers",4459.5,5.92
477,0.4,"Concealers",5828.8,6.42
477,0.4,"Revealers",4344.52,5.78
478,0.4,"Concealers",7120.46,7.2
478,0.4,"Revealers",6675.86,6.96
479,0.4,"Concealers",7392.02,7.24
479,0.4,"Revealers",5941.62,6.72
480,0.4,"Concealers",6913.5,6.96
480,0.4,"Revealers",4883.04,6.14
481,0.4,"Concealers",6862.5,7.12
481,0.4,"Revealers",6335.58,6.88
482,0.4,"Concealers",7076.14,7.02
482,0.4,"Revealers",5435.52,6.42
483,0.4,"Concealers",7659.14,7.46
483,0.4,"Revealers",7236.14,7.28
484,0.4,"Concealers",6107.78,6.48
484,0.4,"Revealers",5316.76,6.28
485,0.4,"Concealers",6883.94,7.16
485,0.4,"Revealers",5909.38,6.68
486,0.4,"Concealers",7115.38,7.24
486,0.4,"Revealers",5620.3,6.52
487,0.4,"Concealers",7116.82,7.14
487,0.4,"Revealers",5741.84,6.6
488,0.4,"Concealers",6108.78,6.68
488,0.4,"Revealers",6134.7,6.74
489,0.4,"Concealers",7879.92,7.7
489,0.4,"Revealers",7580.12,7.54
490,0.4,"Concealers",6865.8,7.04
490,0.4,"Revealers",6326.24,6.86
491,0.4,"Concealers",6825.02,7.02
491,0.4,"Revealers",5166.58,6.28
492,0.4,"Concealers",6278.92,6.86
492,0.4,"Revealers",7087.26,7.26
493,0.4,"Concealers",6541.86,6.98
493,0.4,"Revealers",7039.3,7.3
494,0.4,"Concealers",7596.5,7.54
494,0.4,"Revealers",6724.06,7.06
495,0.4,"Concealers",7486.88,7.46
495,0.4,"Revealers",7586.98,7.48
496,0.4,"Concealers",6293.22,6.74
496,0.4,"Revealers",5196.58,6.3
497,0.4,"Concealers",6584.42,6.9
497,0.4,"Revealers",6750.6,7.16
498,0.4,"Concealers",5616.66,6.18
498,0.4,"Revealers",3110.7,5.24
499,0.4,"Concealers",7348.34,7.36
499,0.4,"Revealers",6588.22,7.08
500,0.4,"Concealers",8481.24,7.8
500,0.4,"Revealers",5581.88,6.46
501,0.5,"Concealers",6447.36,6.7
501,0.5,"Revealers",4776.68,6.04
502,0.5,"Concealers",5760.12,6.4
502,0.5,"Revealers",4943.44,6.08
503,0.5,"Concealers",6516.36,6.9
503,0.5,"Revealers",7096.32,7.18
504,0.5,"Concealers",6326.62,6.74
504,0.5,"Revealers",5545.96,6.4
505,0.5,"Concealers",5938.34,6.8
505,0.5,"Revealers",7234.96,7.32
506,0.5,"Concealers",5622.3,6.48
506,0.5,"Revealers",5866.28,6.7
507,0.5,"Concealers",5887.18,6.36
507,0.5,"Revealers",4201.78,5.78
508,0.5,"Concealers",5488.1,6.38
508,0.5,"Revealers",6183.1,6.64
509,0.5,"Concealers",7005.14,7.28
509,0.5,"Revealers",6525.02,7.06
510,0.5,"Concealers",6776.2,7.18
510,0.5,"Revealers",6809.42,7.14
511,0.5,"Concealers",6400.62,6.82
511,0.5,"Revealers",5038.14,6.3
512,0.5,"Concealers",7440.14,7.54
512,0.5,"Revealers",6909.42,7.08
513,0.5,"Concealers",6823.46,7.1
513,0.5,"Revealers",7338.68,7.3
514,0.5,"Concealers",5427.98,6.24
514,0.5,"Revealers",4839.48,6.02
515,0.5,"Concealers",7187.64,7.18
515,0.5,"Revealers",5119.06,6.2
516,0.5,"Concealers",7398.18,7.4
516,0.5,"Revealers",6725.88,7.1
517,0.5,"Concealers",5768.34,6.36
517,0.5,"Revealers",4484.42,5.88
518,0.5,"Concealers",5956.78,6.76
518,0.5,"Revealers",6966.82,7.06
519,0.5,"Concealers",7018.8,7.22
519,0.5,"Revealers",6238.02,6.88
520,0.5,"Concealers",6989.56,7.16
520,0.5,"Revealers",6144.78,6.8
521,0.5,"Concealers",7378.46,7.16
521,0.5,"Revealers",5146.06,6.36
522,0.5,"Concealers",6724.84,6.96
522,0.5,"Revealers",5096.18,6.3
523,0.5,"Concealers",6370.22,6.9
523,0.5,"Revealers",7001.56,7.1
524,0.5,"Concealers",6377.4,6.6
524,0.5,"Revealers",4404.92,5.88
525,0.5,"Concealers",5866.96,6.64
525,0.5,"Revealers",6087.5,6.64
526,0.5,"Concealers",7178.78,7.26
526,0.5,"Revealers",7099.36,7.22
527,0.5,"Concealers",6909.5,7.18
527,0.5,"Revealers",7770.56,7.48
528,0.5,"Concealers",7312.28,7.26
528,0.5,"Revealers",5068.42,6.32
529,0.5,"Concealers",6328.76,6.74
529,0.5,"Revealers",4445.34,5.9
530,0.5,"Concealers",8114.94,7.74
530,0.5,"Revealers",7090.76,7.24
531,0.5,"Concealers",6969.02,7.22
531,0.5,"Revealers",7505.62,7.44
532,0.5,"Concealers",6922.34,6.98
532,0.5,"Revealers",5613.26,6.56
533,0.5,"Concealers",5831.94,6.62
533,0.5,"Revealers",6465.68,6.84
534,0.5,"Concealers",6633.06,7.02
534,0.5,"Revealers",6239.36,6.84
535,0.5,"Concealers",6655.24,6.76
535,0.5,"Revealers",4810.46,6.14
536,0.5,"Concealers",7284.96,7.28
536,0.5,"Revealers",4942.88,6.08
537,0.5,"Concealers",6250.5,6.48
537,0.5,"Revealers",4286.92,5.78
538,0.5,"Concealers",5391.44,6.28
538,0.5,"Revealers",5368.04,6.28
539,0.5,"Concealers",6307.66,6.96
539,0.5,"Revealers",6497.5,7.06
540,0.5,"Concealers",5690.3,6.54
540,0.5,"Revealers",6014.34,6.66
541,0.5,"Concealers",7390.88,7.4
541,0.5,"Revealers",5861.74,6.72
542,0.5,"Concealers",5284.62,6.14
542,0.5,"Revealers",4042.7,5.74
543,0.5,"Concealers",6292.42,6.86
543,0.5,"Revealers",7124.96,7.28
544,0.5,"Concealers",6337.84,6.82
544,0.5,"Revealers",4887,6.14
545,0.5,"Concealers",7430.76,7.3
545,0.5,"Revealers",5329.92,6.4
546,0.5,"Concealers",6649.74,6.96
546,0.5,"Revealers",6078.06,6.74
547,0.5,"Concealers",7007.1,7.1
547,0.5,"Revealers",7441.22,7.42
548,0.5,"Concealers",6306.92,6.94
548,0.5,"Revealers",6685.8,7.06
549,0.5,"Concealers",6455.08,6.8
549,0.5,"Revealers",6270.14,6.72
550,0.5,"Concealers",6266.58,6.8
550,0.5,"Revealers",7000.34,7.26
551,0.5,"Concealers",6040.9,6.78
551,0.5,"Revealers",8184.04,7.76
552,0.5,"Concealers",6655.54,6.98
552,0.5,"Revealers",7310.64,7.28
553,0.5,"Concealers",6100.86,6.8
553,0.5,"Revealers",6254.66,6.9
554,0.5,"Concealers",5751.8,6.38
554,0.5,"Revealers",4763.8,6.02
555,0.5,"Concealers",6472.36,7.04
555,0.5,"Revealers",6115.46,6.72
556,0.5,"Concealers",5629.6,6.38
556,0.5,"Revealers",4732.04,6.12
557,0.5,"Concealers",7424.62,7.36
557,0.5,"Revealers",5758.24,6.58
558,0.5,"Concealers",6904.62,7.04
558,0.5,"Revealers",5805.3,6.58
559,0.5,"Concealers",6770.6,6.84
559,0.5,"Revealers",4554.76,5.92
560,0.5,"Concealers",6776.5,7.06
560,0.5,"Revealers",5778.78,6.54
561,0.5,"Concealers",5383.58,6.26
561,0.5,"Revealers",4422.2,5.94
562,0.5,"Concealers",6039.3,6.74
562,0.5,"Revealers",7599.9,7.46
563,0.5,"Concealers",5700.82,6.42
563,0.5,"Revealers",4071.46,5.82
564,0.5,"Concealers",6921.48,7.12
564,0.5,"Revealers",7908.74,7.66
565,0.5,"Concealers",4859.86,6.24
565,0.5,"Revealers",7196.82,7.32
566,0.5,"Concealers",6597.32,7.02
566,0.5,"Revealers",6912.1,7.12
567,0.5,"Concealers",7008.64,7.14
567,0.5,"Revealers",7301.78,7.46
568,0.5,"Concealers",7004.14,7.2
568,0.5,"Revealers",8077.6,7.8
569,0.5,"Concealers",6879.2,6.92
569,0.5,"Revealers",4720.7,6.1
570,0.5,"Concealers",7084.66,7.28
570,0.5,"Revealers",6031.96,6.72
571,0.5,"Concealers",7202.32,7.24
571,0.5,"Revealers",5814.74,6.66
572,0.5,"Concealers",5916.36,6.48
572,0.5,"Revealers",4716.8,6.04
573,0.5,"Concealers",7423.08,7.52
573,0.5,"Revealers",7458.54,7.46
574,0.5,"Concealers",6001.3,6.8
574,0.5,"Revealers",7326.88,7.36
575,0.5,"Concealers",6377.24,6.92
575,0.5,"Revealers",7254.1,7.32
576,0.5,"Concealers",6962.38,7.12
576,0.5,"Revealers",6611.74,6.9
577,0.5,"Concealers",7283.66,7.26
577,0.5,"Revealers",6242.72,6.68
578,0.5,"Concealers",6457.68,6.88
578,0.5,"Revealers",4910.84,6.1
579,0.5,"Concealers",7828.4,7.58
579,0.5,"Revealers",6939.38,7.2
580,0.5,"Concealers",5966.8,6.74
580,0.5,"Revealers",7225.12,7.3
581,0.5,"Concealers",6170.06,6.86
581,0.5,"Revealers",7415.98,7.48
582,0.5,"Concealers",6573.56,6.8
582,0.5,"Revealers",4260.64,5.82
583,0.5,"Concealers",7308.52,7.46
583,0.5,"Revealers",6851.04,7.04
584,0.5,"Concealers",6567.16,7.02
584,0.5,"Revealers",6695.12,7
585,0.5,"Concealers",5609.12,6.36
585,0.5,"Revealers",5012.34,6.22
586,0.5,"Concealers",6964.98,7.08
586,0.5,"Revealers",4868.02,6.08
587,0.5,"Concealers",7618.46,7.46
587,0.5,"Revealers",6073.62,6.84
588,0.5,"Concealers",7015.56,7.26
588,0.5,"Revealers",7440.56,7.46
589,0.5,"Concealers",7435.28,7.4
589,0.5,"Revealers",7144.88,7.32
590,0.5,"Concealers",6631.66,7.06
590,0.5,"Revealers",7201.26,7.24
591,0.5,"Concealers",7762.22,7.52
591,0.5,"Revealers",7071.38,7.28
592,0.5,"Concealers",6485.82,6.92
592,0.5,"Revealers",6774.92,7.12
593,0.5,"Concealers",6100.36,6.86
593,0.5,"Revealers",7399.5,7.36
594,0.5,"Concealers",6982.5,6.9
594,0.5,"Revealers",4074.3,5.7
595,0.5,"Concealers",6566.16,6.94
595,0.5,"Revealers",6769.8,7.06
596,0.5,"Concealers",7075.44,7.1
596,0.5,"Revealers",7210.38,7.28
597,0.5,"Concealers",5561.04,6.24
597,0.5,"Revealers",3821.82,5.44
598,0.5,"Concealers",7912.18,7.52
598,0.5,"Revealers",6792.74,7.08
599,0.5,"Concealers",6539.32,7.02
599,0.5,"Revealers",5947.74,6.76
600,0.5,"Concealers",7415.14,7.38
600,0.5,"Revealers",6420.74,6.88
601,0.6,"Concealers",5305.52,6.38
601,0.6,"Revealers",6927.84,7.06
602,0.6,"Concealers",7444.74,7.38
602,0.6,"Revealers",8110.36,7.64
603,0.6,"Concealers",6637.74,6.8
603,0.6,"Revealers",5908.48,6.64
604,0.6,"Concealers",7617.14,7.52
604,0.6,"Revealers",7260.24,7.28
605,0.6,"Concealers",7121.36,7.22
605,0.6,"Revealers",6414.98,6.96
606,0.6,"Concealers",6743.94,6.98
606,0.6,"Revealers",6341.58,6.9
607,0.6,"Concealers",6286.62,6.88
607,0.6,"Revealers",7314.86,7.36
608,0.6,"Concealers",5899.76,6.52
608,0.6,"Revealers",5143.24,6.2
609,0.6,"Concealers",7245.3,7.36
609,0.6,"Revealers",5821.88,6.6
610,0.6,"Concealers",6564.08,6.98
610,0.6,"Revealers",6171.76,6.76
611,0.6,"Concealers",7515.84,7.48
611,0.6,"Revealers",6592.1,6.94
612,0.6,"Concealers",6104.32,6.76
612,0.6,"Revealers",7609.72,7.42
613,0.6,"Concealers",6039.04,6.62
613,0.6,"Revealers",5106.16,6.14
614,0.6,"Concealers",6440.42,6.86
614,0.6,"Revealers",6019.68,6.68
615,0.6,"Concealers",5875.66,6.6
615,0.6,"Revealers",7733.18,7.58
616,0.6,"Concealers",6120.74,6.74
616,0.6,"Revealers",8301.94,7.86
617,0.6,"Concealers",7055.88,7.08
617,0.6,"Revealers",5196.56,6.36
618,0.6,"Concealers",6327.32,6.82
618,0.6,"Revealers",7776.74,7.46
619,0.6,"Concealers",6538.96,6.74
619,0.6,"Revealers",4561.02,5.96
620,0.6,"Concealers",6711.54,7.06
620,0.6,"Revealers",5165.32,6.16
621,0.6,"Concealers",5292.04,6.36
621,0.6,"Revealers",6957.52,7.08
622,0.6,"Concealers",6905.32,7.1
622,0.6,"Revealers",6625.14,6.96
623,0.6,"Concealers",5378.04,6.38
623,0.6,"Revealers",6322.4,6.92
624,0.6,"Concealers",6223.1,6.52
624,0.6,"Revealers",3388.78,5.38
625,0.6,"Concealers",6621.08,7
625,0.6,"Revealers",4856.58,6.06
626,0.6,"Concealers",5881.24,6.64
626,0.6,"Revealers",4577.64,5.94
627,0.6,"Concealers",7116.18,7.28
627,0.6,"Revealers",7205.06,7.3
628,0.6,"Concealers",5710.26,6.4
628,0.6,"Revealers",4815.52,6.16
629,0.6,"Concealers",6045.1,6.78
629,0.6,"Revealers",6787.6,7.12
630,0.6,"Concealers",6895.82,6.98
630,0.6,"Revealers",7674.42,7.58
631,0.6,"Concealers",6384.84,6.72
631,0.6,"Revealers",4295.36,5.8
632,0.6,"Concealers",6524.72,6.86
632,0.6,"Revealers",7635.04,7.28
633,0.6,"Concealers",7188.82,7.08
633,0.6,"Revealers",5011.72,6.18
634,0.6,"Concealers",7295.74,7.4
634,0.6,"Revealers",5546.62,6.46
635,0.6,"Concealers",8072.04,7.68
635,0.6,"Revealers",6454.36,6.92
636,0.6,"Concealers",7695.54,7.5
636,0.6,"Revealers",6383.94,6.84
637,0.6,"Concealers",7399.5,7.24
637,0.6,"Revealers",5650.26,6.5
638,0.6,"Concealers",7207.36,7.24
638,0.6,"Revealers",5529.3,6.38
639,0.6,"Concealers",7284.58,7.26
639,0.6,"Revealers",6648.54,7.12
640,0.6,"Concealers",6430.4,6.84
640,0.6,"Revealers",5138.72,6.34
641,0.6,"Concealers",7130.96,7.36
641,0.6,"Revealers",7195.22,7.3
642,0.6,"Concealers",6917.58,6.92
642,0.6,"Revealers",5059.14,6.08
643,0.6,"Concealers",6589.38,6.9
643,0.6,"Revealers",7404.54,7.34
644,0.6,"Concealers",6111.94,6.68
644,0.6,"Revealers",6248.74,6.82
645,0.6,"Concealers",5985.38,6.54
645,0.6,"Revealers",7391.38,7.34
646,0.6,"Concealers",7326.92,7.32
646,0.6,"Revealers",7472.34,7.4
647,0.6,"Concealers",4350.38,5.78
647,0.6,"Revealers",6204,6.7
648,0.6,"Concealers",7189.9,7.16
648,0.6,"Revealers",5161.22,6.26
649,0.6,"Concealers",5145.62,6.32
649,0.6,"Revealers",6267.24,6.62
650,0.6,"Concealers",7089.6,7.16
650,0.6,"Revealers",5214.1,6.42
651,0.6,"Concealers",7231.58,7.24
651,0.6,"Revealers",4834.26,6.22
652,0.6,"Concealers",5862.48,6.22
652,0.6,"Revealers",3364.48,5.26
653,0.6,"Concealers",6807.2,7.12
653,0.6,"Revealers",7533.6,7.52
654,0.6,"Concealers",6741.14,6.84
654,0.6,"Revealers",4614.98,6.02
655,0.6,"Concealers",6058.92,6.54
655,0.6,"Revealers",4422.3,5.88
656,0.6,"Concealers",5845.6,6.68
656,0.6,"Revealers",5820.96,6.56
657,0.6,"Concealers",6498.1,6.86
657,0.6,"Revealers",6685.2,7.06
658,0.6,"Concealers",6360.3,6.8
658,0.6,"Revealers",5313.34,6.4
659,0.6,"Concealers",5949.98,6.56
659,0.6,"Revealers",3885.1,5.7
660,0.6,"Concealers",6914.28,7.02
660,0.6,"Revealers",5637.3,6.52
661,0.6,"Concealers",6448.1,6.86
661,0.6,"Revealers",5420.96,6.54
662,0.6,"Concealers",7195.38,7.16
662,0.6,"Revealers",4851.14,6.08
663,0.6,"Concealers",6167.58,6.58
663,0.6,"Revealers",6272.34,6.84
664,0.6,"Concealers",6396.38,6.74
664,0.6,"Revealers",4799.52,6.14
665,0.6,"Concealers",6163.38,6.7
665,0.6,"Revealers",5219.56,6.34
666,0.6,"Concealers",5952.62,6.62
666,0.6,"Revealers",4783.24,6.04
667,0.6,"Concealers",6613.88,7.08
667,0.6,"Revealers",7761.24,7.66
668,0.6,"Concealers",6165.44,6.76
668,0.6,"Revealers",5096.42,6.2
669,0.6,"Concealers",7776.62,7.46
669,0.6,"Revealers",7271.68,7.12
670,0.6,"Concealers",5947.44,6.62
670,0.6,"Revealers",5979.1,6.62
671,0.6,"Concealers",3560.62,5.48
671,0.6,"Revealers",5200.36,5.88
672,0.6,"Concealers",6572.3,6.84
672,0.6,"Revealers",4831.52,5.98
673,0.6,"Concealers",5437.82,6.18
673,0.6,"Revealers",3904.38,5.68
674,0.6,"Concealers",4583.34,5.42
674,0.6,"Revealers",2670.74,4.94
675,0.6,"Concealers",6439.5,6.84
675,0.6,"Revealers",6850.94,6.96
