"Run","Sens","Strategy","PI","RS"
4323,200,"Concealers",8185.9,7.84
4323,200,"Revealers",5301.28,6.26
4324,200,"Concealers",8087.84,7.76
4324,200,"Revealers",6497.62,6.94
4325,200,"Concealers",8365,7.78
4325,200,"Revealers",5455.52,6.46
4326,200,"Concealers",6868.8,7.08
4326,200,"Revealers",5299.36,6.3
4327,200,"Concealers",7429.7,7.32
4327,200,"Revealers",6302.34,6.9
4328,200,"Concealers",7869.1,7.62
4328,200,"Revealers",5367.66,6.4
4329,200,"Concealers",8040.46,7.62
4329,200,"Revealers",5423,6.4
4330,200,"Concealers",6355.28,6.76
4330,200,"Revealers",3917.52,5.56
4331,200,"Concealers",7542.98,7.28
4331,200,"Revealers",6154.22,6.62
4332,200,"Concealers",6248.68,6.42
4332,200,"Revealers",2912.5,5.04
4333,200,"Concealers",8461.24,7.94
4333,200,"Revealers",6261.58,6.76
4334,200,"Concealers",6825.42,7
4334,200,"Revealers",4734.5,6.08
4335,200,"Concealers",7021.98,7.14
4335,200,"Revealers",4266.58,5.92
4336,200,"Concealers",6265.8,6.7
4336,200,"Revealers",4137.5,5.8
4337,200,"Concealers",7079.52,7.18
4337,200,"Revealers",4068.54,5.72
4338,200,"Concealers",7398.68,7.22
4338,200,"Revealers",5786.48,6.46
4339,200,"Concealers",7838.62,7.56
4339,200,"Revealers",6320.04,6.9
4340,200,"Concealers",8077.94,7.82
4340,200,"Revealers",6545.9,6.9
4341,200,"Concealers",7130.26,7.04
4341,200,"Revealers",4046.84,5.64
4342,200,"Concealers",6256.2,6.66
4342,200,"Revealers",4374.3,5.86
4343,200,"Concealers",7397.4,7.4
4343,200,"Revealers",6962.02,7.2
4344,200,"Concealers",8763.92,7.98
4344,200,"Revealers",5996.9,6.74
4345,200,"Concealers",5999.36,6.56
4345,200,"Revealers",5015.08,6.16
4346,200,"Concealers",8063.06,7.7
4346,200,"Revealers",6044.1,6.66
4347,200,"Concealers",7393.26,7.3
4347,200,"Revealers",5955.92,6.68
4348,200,"Concealers",6924.74,7.14
4348,200,"Revealers",5831.7,6.4
4349,200,"Concealers",8012.32,7.7
4349,200,"Revealers",6184.2,6.74
4350,200,"Concealers",7571.96,7.58
4350,200,"Revealers",6518.92,6.94
4351,200,"Concealers",7251.16,7.32
4351,200,"Revealers",6269.2,6.76
4352,200,"Concealers",6302.8,6.52
4352,200,"Revealers",4021.1,5.64
4353,200,"Concealers",6979.3,7.3
4353,200,"Revealers",5555.24,6.38
4354,200,"Concealers",8308.58,7.82
4354,200,"Revealers",6667.98,7.06
4355,200,"Concealers",6711.08,7.04
4355,200,"Revealers",4768.76,6.1
4356,200,"Concealers",7806.1,7.52
4356,200,"Revealers",6436.02,6.8
4357,200,"Concealers",6187.72,6.6
4357,200,"Revealers",3932.14,5.48
4358,200,"Concealers",6783.08,7
4358,200,"Revealers",5572.22,6.46
4359,200,"Concealers",8186.28,7.74
4359,200,"Revealers",6585.08,6.92
4360,200,"Concealers",6417.26,6.84
4360,200,"Revealers",4562.08,5.92
4361,200,"Concealers",8114.84,7.66
4361,200,"Revealers",5623.1,6.58
4362,200,"Concealers",6678.58,6.92
4362,200,"Revealers",4361.34,5.9
4363,200,"Concealers",7256.58,7.3
4363,200,"Revealers",5086.28,6.24
4364,200,"Concealers",9088.5,8.24
4364,200,"Revealers",5690,6.54
4365,200,"Concealers",7843.72,7.64
4365,200,"Revealers",6020.78,6.74
4366,200,"Concealers",8352.68,7.76
4366,200,"Revealers",6088.2,6.8
4367,200,"Concealers",6466.3,6.78
4367,200,"Revealers",4525.6,5.94
4368,200,"Concealers",6357.1,6.78
4368,200,"Revealers",5182.98,6.22
4369,200,"Concealers",8097.08,7.8
4369,200,"Revealers",7473.04,7.4
4370,200,"Concealers",7382.68,7.32
4370,200,"Revealers",6006.18,6.58
4371,200,"Concealers",6086.26,6.58
4371,200,"Revealers",4275.8,5.72
4372,200,"Concealers",8168.16,7.78
4372,200,"Revealers",5905.14,6.6
4373,200,"Concealers",7461.18,7.38
4373,200,"Revealers",5263.42,6.36
4374,200,"Concealers",7924.6,7.66
4374,200,"Revealers",5696.68,6.5
4375,200,"Concealers",7677.52,7.42
4375,200,"Revealers",5704.26,6.7
4376,200,"Concealers",8258.24,7.84
4376,200,"Revealers",6329.98,6.98
4377,200,"Concealers",6341.16,6.76
4377,200,"Revealers",5109.24,6.34
4378,200,"Concealers",6372.46,6.76
4378,200,"Revealers",4048.5,5.68
4379,200,"Concealers",7760.82,7.64
